"Control1" "Control2" "Control3" "Treatment1" "Treatment2" "Treatment3" "control" "experimental" "ratio" "ratio_log2"
"246871_at" 6.03877567998458 298.691419827266 150.157031145975 85.7482959203432 1.2598210954326 11.868094759729 151.629075551075 32.9587372585016 0.217364230037792 -2.20181354823414
"246872_at" 60.3337776703303 47.059126477657 78.7486535024484 75.8021719319908 82.0927951255997 282.675349376624 62.0471858834786 146.856772144738 2.36685628934933 1.24297211125324
"246873_at" 76.6051183175804 251.556779826603 23.0112732777238 18.9416787494015 60.810933005816 14.0321241015662 117.057723807302 31.2615786189279 0.267061220756265 -1.90475759358435
"246874_at" 8.11055718215102 286.833069440665 444.567778236072 36.9089705898626 18.3840380651234 33.9379137778228 246.503801619629 29.7436408109363 0.12066199634857 -3.05095673787313
"246875_at" 175.021757326377 242.055386079341 25.6356852188687 334.091692160226 108.009230844277 2096.72203822805 147.570942874862 846.274320410851 5.73469481135238 2.51971671102505
"246877_at" 10.4678977039363 16.9004666495763 52.4284811268271 131.867908365991 8.38127202515545 111.644573397823 26.5989484934466 83.9645845963231 3.15668811558511 1.65841172776336
"246878_at" 11.6057096750692 18.7976838790511 256.38058811893 110.877517392404 22.6933076125641 9.23987993039847 95.5946605576834 47.6035683117889 0.497973087974553 -1.00586031824615
"246884_at" 6.16017662564678 13.176516930895 23.8775134470239 108.498390339214 11.8736895613827 33.3980811682533 14.4047356678552 51.2567203562833 3.55832425794976 1.83119798447261
"246885_at" 118.720845574728 225.080035200215 242.520100205007 106.28254908 106.829062652263 68.9923624130055 195.440326993317 94.0346580484228 0.481142553817148 -1.05546369316827
"246890_at" 63.3586420213417 15.8660756354174 186.879450498465 22.5506454014838 49.5400362287606 53.3946856503751 88.7013893850747 41.8284557602065 0.471564831736951 -1.08447196556583
"246892_at" 27.65672406302 209.093500250793 322.204590854946 17.2788094147369 47.6844202068727 92.738961203008 186.31827172292 52.5673969415392 0.282137637148728 -1.82552896066921
"246903_at" 16.7267466309407 183.159865633774 161.438105020053 98.0676793625516 5.11129956030101 6.32129589231273 120.441572428256 36.5000916050551 0.303052267329018 -1.72236145857068
"246904_at" 105.152019382356 139.676934529434 194.908795003404 16.2927613182544 159.563691986057 12.0857964706146 146.579249638398 62.647416591642 0.427396215673019 -1.22635396099806
"246915_at" 90.111431670238 296.360942519316 381.544098027736 21.1391590263135 23.7474473938899 34.9732209636679 256.005490739097 26.6199424612904 0.103981920014441 -3.26559539510811
"246969_at" 175.170154363046 448.912470398692 361.561569413082 135.274567318933 165.60551153757 173.206964912883 328.54806472494 158.029014589795 0.480992072566603 -1.0559149783621
"246971_at" 71.1692190586873 271.466992755295 23.3018228589136 37.3947242964293 64.8238335380213 7.80683179589851 121.979344890965 36.675129876783 0.300666722792831 -1.73376289281656
"246992_at" 630.166642536471 866.790629374964 936.873542649087 314.042132761974 97.3920489944063 370.192872825998 811.276938186841 260.542351527459 0.321150940281573 -1.63867657444286
"246996_at" 339.911689333538 431.285285797989 458.655874078866 696.235470516814 1005.5216906157 909.374490188145 409.950949736798 870.377217106886 2.12312526087742 1.08618949037456
"247003_at" 13.4952576416297 37.6675214866159 80.635053123471 21.0417226830576 15.1152744761504 9.5151756692128 43.9326107505722 15.2240576094736 0.34653204873046 -1.52893930989468
"247004_at" 60.2321226805459 130.288933509354 25.8041886624028 230.032930450558 103.196864464612 122.35538777842 72.1084149507676 151.86172756453 2.10601949395524 1.07451879044834
"247017_at" 9.58229884810043 30.4050582076773 17.4043016559776 400.214064736527 57.1446780532689 303.878902891913 19.1305529039184 253.745881893903 13.2639073825163 3.72943393300594
"247018_at" 51.3234292192509 157.162173012248 49.6968737889564 540.723789415784 64.9607162033089 90.0131521837474 86.0608253401518 231.899219267613 2.69459673842357 1.4300693816947
"247021_at" 4.84428762879086 66.4384954155404 81.84246935263 16.7488511551657 37.8179198014855 18.5191432657768 51.0417507989871 24.361971407476 0.477294979622044 -1.06704693325625
"247027_at" 148.419734951846 205.961373584457 318.566508725728 81.4713386867923 113.020345265974 23.7067582652649 224.315872420677 72.7328140726771 0.324242833499876 -1.62485340688208
"247028_at" 104.753664324657 235.094214754444 387.650535304804 98.3784376087627 149.879260079252 8.02200507854496 242.499471461302 85.4265675888532 0.352275273319454 -1.50522488122775
"247044_at" 178.312198547523 258.614119062123 251.215055848618 63.8012098118559 110.657715514699 15.4861294342369 229.380457819421 63.3150182535973 0.276026209274731 -1.85712283442211
"247047_at" 184.615804419169 375.134636472269 38.2516807881155 714.229221414471 632.310500116308 674.208673367628 199.334040559851 673.582798299469 3.37916592874774 1.75666719356301
"247055_at" 12.9490127392741 146.126037557844 21.2626900305918 18.2790760283666 2.85844265141282 31.772617618898 60.1125801092366 17.6367120995591 0.293394694879336 -1.76908531024439
"247061_at" 66.9385026521094 254.29057845274 267.623995125942 41.0017685438253 47.214552179754 97.872994009009 196.284358743597 62.0297715775294 0.316019941551012 -1.66191249639314
"247068_at" 101.692194695844 55.2935724001089 41.6106371964321 356.395091248356 123.893964563933 157.541587582083 66.198801430795 212.610214464791 3.21169280817049 1.68333390863257
"247070_at" 5.50704348246679 17.2201877836278 47.2265708447363 121.562422950773 5.74537438144511 77.5181820297426 23.3179340369436 68.2753264539869 2.92801782292613 1.54992433537363
"247071_at" 77.1107622920295 350.31270018483 305.600790250607 20.5309916687893 52.917447735894 63.6251399045739 244.341417575822 45.6911931030857 0.186997331669762 -2.41891041094701
"247088_at" 137.794849197938 214.323794029001 499.276123250385 30.4261253832523 147.491668778176 173.505811790163 283.798255492441 117.141201983864 0.412762234146234 -1.27661711807584
"247093_at" 148.83292390297 238.177523743693 161.487337561625 31.3083993457039 139.674398081953 9.82055744947903 182.832595069429 60.2677849590453 0.329633700906335 -1.60106434737546
"247096_at" 26.5582466003124 29.5257901359602 28.4159645368971 315.846916231484 21.2853290597801 114.082374405313 28.1666670910566 150.404873232192 5.33981790411932 2.41679054466501
"247103_at" 134.807049552039 103.52692033329 368.86512706922 12.5946245371209 14.5183297428829 236.389933412716 202.39969898485 87.8342958975733 0.433964557942094 -1.20435087288376
"247118_at" 8.48238253032313 179.169921335027 190.410367745141 22.3853212537856 10.7530024669367 13.6128582288576 126.02089053683 15.5837273165266 0.123659872979331 -3.01555066607987
"247122_at" 34.3235824262573 51.2926360704885 21.1425218300974 40.7788199085804 39.3625544092397 203.50283111451 35.5862467756144 94.5480684774434 2.65687103991626 1.40972820351962
"247125_at" 341.762787392542 501.108485951516 643.199542129503 20.937067405523 355.425579611816 275.608900695258 495.356938491187 217.323849237532 0.438721722359399 -1.18862195482989
"247134_at" 176.595538705672 174.119739127814 308.998078852649 36.9873609429004 146.890493651602 71.9408407303148 219.904452228712 85.2728984416057 0.387772496542806 -1.36671761353761
"247146_at" 71.967039710294 101.447435183806 45.8408798357093 22.0775759279389 11.9805269167756 17.1010750209759 73.0851182432698 17.0530592885635 0.233331486607177 -2.09954709186467
"247177_at" 385.145939211837 309.744176843743 849.893045985224 166.701586553694 340.053044596616 146.898999713805 514.927720680268 217.884543621372 0.423136170127966 -1.24080608082185
"247199_at" 3796.82058012366 3930.50711113556 3181.53374329077 7015.26754061682 7767.47804653243 7538.34103975854 3636.28714485 7440.36220896926 2.04614264841733 1.03290672718999
"247208_at" 65.8474295244987 145.422209369932 299.569694449578 17.4968361757046 42.4846708255931 181.747462025077 170.279777781336 80.5763230087916 0.47319960161249 -1.07947923581644
"247224_at" 53.427166441827 19.5678567764535 128.468264641756 517.775622654479 111.090955076202 99.9189631583533 67.1544292866788 242.928513629678 3.61746077228396 1.8549773722682
"247229_at" 66.5179737099091 26.2159055962418 41.0359260205802 44.1265679688515 75.7683330539763 177.257360359943 44.5899351089104 99.0507537942569 2.22137021622316 1.15144985420822
"247236_at" 13.2737679879094 81.7971097233228 141.057551457084 18.9277583266032 36.4162105974529 13.4779924118331 78.7094763894387 22.9406537786297 0.291459870284538 -1.77863083556775
"247243_at" 184.866310415923 108.614477558909 119.845649450678 617.263513376338 352.965874360725 423.869399559126 137.775479141837 464.699595765396 3.37287591855876 1.75397924543204
"247245_at" 4.62738443725032 96.6427680115906 126.441539879746 26.8961948802811 38.4252878535033 9.0884252060744 75.9038974428623 24.8033026466196 0.326772451510683 -1.613641732408
"247246_at" 42.0911660093091 77.2317597966083 337.388010520867 45.3555154094462 21.4515488570217 35.2172664298553 152.236978775595 34.0081102321077 0.223389287580631 -2.16236809046655
"247253_at" 30.4537584945103 18.073705233075 30.0854933854752 271.544600876656 61.2538936850141 8.40414838780996 26.2043190376868 113.734214316493 4.34028505579259 2.11778979729494
"247264_at" 231.848617434193 321.301043260218 273.042966634192 55.9590311913349 82.7079953284502 14.0565560111111 275.397542442868 50.9078608436321 0.184852269893415 -2.43555533567994
"247265_at" 418.193943428464 1040.35871718763 871.055525936462 370.331053956809 249.332497922469 233.659045605517 776.536062184185 284.440865828265 0.366294470636959 -1.4489241717411
"247269_at" 20.6751856250219 13.9319983015468 25.5768117089502 160.512647779918 10.2882792927973 73.2049802207439 20.0613318785063 81.3353024311531 4.05433213127268 2.01946427936054
"247290_at" 93.8067496281946 20.8010491898732 53.1660835350457 13.1157693171524 14.7732290378704 28.7338115075707 55.9246274510378 18.8742699541978 0.337494782074719 -1.56706289771092
"247293_at" 216.470640833817 25.561271973621 357.160062780453 54.2887029812553 223.423566930935 11.3041948959152 199.730658529297 96.3388216027018 0.482343683799403 -1.05186662016627
"247299_at" 13.5015794327864 304.264601247786 29.6050553653226 35.5172560506635 35.9338816146341 69.6976026272574 115.790412015298 47.0495800975183 0.406333989823804 -1.2992620438817
"247324_at" 51.6467214877264 28.2010258952182 29.551863387442 258.75726305577 52.7413049900803 163.381105609072 36.4665369234622 158.293224551641 4.34078028533048 2.11795440041014
"247340_at" 88.868185286397 55.4049729098584 42.0278731108035 302.423260630028 60.7234318721675 63.1508043616592 62.1003437690196 142.099165621285 2.28821866348789 1.19422492346951
"247341_at" 37.8786231066775 133.632161369175 171.75470315422 43.6399089830539 8.72970093540602 69.4483443690486 114.421829210024 40.6059847625028 0.354879702962706 -1.49459803182247
"247343_at" 15.4558576700778 45.563792117344 95.5222351515551 23.099227842863 29.8946971243677 7.6732015735831 52.1806283129923 20.2223755136046 0.387545649935562 -1.36756183596717
"247358_at" 58.1702069682534 31.4045067330438 274.306489197335 55.7952987328124 35.6785119231372 67.4427832269524 121.293734299544 52.9721979609673 0.436726581689277 -1.19519775038656
"247367_at" 100.08307147566 306.501119639347 246.507336132716 141.298014298616 95.0702706453394 17.5210030141651 217.697175749241 84.6297626527068 0.388749933762069 -1.36308566546057
"247369_at" 52.0295116272866 167.555085335632 211.242904287777 68.1097872329884 62.8401355817365 13.8598320291944 143.609167083565 48.2699182813064 0.336120035103459 -1.57295155497001
"247397_at" 119.494168791728 30.0957934521862 41.7774974394984 300.437500616703 119.405879889745 218.696708970268 63.7891532278042 212.846696492239 3.33672240062694 1.73843166617325
"247400_at" 34.7438750099434 230.089473518793 131.427791755232 74.866854226645 18.9301320760909 22.8480187928443 132.087046761323 38.8816683651934 0.294363976775492 -1.76432696461747
"247402_at" 1.78660077768429 58.4637299912514 30.3871747538459 397.577399222029 2.13915593696012 147.272280317801 30.2125018409272 182.329611825597 6.03490610561105 2.59333132491185
"247414_at" 284.706425546168 181.271895984293 128.873045050351 482.857481141621 427.026053120829 337.986062825999 198.283788860271 415.956532362816 2.09778386197743 1.06886604239732
"247415_at" 57.1800413579642 161.532687818476 292.88137915883 22.8393038935066 52.5468675701279 129.942034612257 170.53136944509 68.4427353586305 0.401349825438824 -1.31706782476154
"247421_at" 73.0832034413643 179.891776741074 202.110685422722 27.537402075905 74.6641402490643 90.504305395139 151.695221868387 64.2352825733694 0.423449610226359 -1.23973779333883
"247423_at" 82.9909742004507 60.1316148961503 449.020249104219 11.0352967457256 30.7324255629092 111.994880672405 197.38094606694 51.2542009936799 0.259671472930814 -1.94524056420496
"247435_at" 1495.04862598228 1733.72447104342 1530.07393689873 701.26341161768 569.616191158414 642.230531215013 1586.28234464148 637.703377997036 0.402011268770167 -1.31469215275933
"247437_at" 7.06348689385404 43.1105866406447 21.7580164523579 329.951767252275 121.668358348968 10.7843986438834 23.9773633289522 154.134841415042 6.42834824248283 2.68444808615276
"247443_at" 70.1518392564195 16.9678222689745 25.3123066111929 284.488329178987 337.151169219588 125.174371510481 37.4773227121956 248.937956636352 6.64236233062999 2.73169642177854
"247447_at" 11.8659676812893 137.443135903303 33.9669326635596 285.9653629659 46.9086192245876 103.203809723624 61.0920120827173 145.359263971371 2.37934975483468 1.25056735771403
"247448_at" 227.039781120199 46.4549571960185 23.821586136856 532.872547506978 200.80524698767 184.038263986797 99.1054414843578 305.905352827148 3.08666555786879 1.62604917451679
"247451_at" 35.4871572318738 32.7406081752405 17.2184724846223 151.488498208506 55.5457893412697 20.1144972500001 28.4820792972455 75.7162615999253 2.65838251518553 1.41054870922516
"247452_at" 218.015459576357 197.364978636824 117.820397062765 382.899074093235 488.847275938404 383.700783040358 177.733611758649 418.482377690666 2.35454832403304 1.23545033237513
"247458_at" 165.710097551656 252.122571222283 37.1713175503379 40.5688239449606 122.669646207252 63.7266526210009 151.667995441426 75.6550409244045 0.498820075416785 -1.00340856612432
"247471_at" 173.07366228758 92.440544512195 342.03461330678 23.2217498565058 210.661485613326 67.0771137419506 202.516273368852 100.320116403927 0.495368173308276 -1.01342691440424
"247478_at" 55.9270169111903 215.773993428429 79.8964930497904 9.49934547675387 75.4729010109024 19.2621512074232 117.19916779647 34.7447992316932 0.296459436401729 -1.75409337596936
"247503_at" 69.0506249284044 108.878284745524 348.439981691042 41.2745054290331 74.0077213690562 43.131469776661 175.456297121657 52.8045655249168 0.300955658994122 -1.73237715029964
"247511_at" 83.674235192331 161.290936090427 55.7825558843445 44.7313391803544 65.603371116068 11.0465450706224 100.249242389034 40.4604184556816 0.403598246644779 -1.30900818794155
"247518_at" 36.9878055661929 137.517322026156 54.1120184848721 61.2308670748205 17.6697130349566 20.6845120570319 76.2057153590737 33.1950307222697 0.435597652562646 -1.19893191550048
"247528_at" 128.317065970398 60.0752973423469 15.5196777956693 329.549226720925 128.59721186738 37.4918630642155 67.9706803694714 165.212767217507 2.43064754272654 1.28134070981026
"247531_at" 7.13149609032774 32.5858983905666 16.9972580416203 10.7260316382118 12.4943259473168 166.839041077049 18.9048841741715 63.3531328875259 3.35115160208603 1.74465695381496
"247537_s_at" 66.5025252808926 11.3340997442226 47.9944414429001 69.6918287361021 63.4491684560142 165.498429257432 41.9436888226718 99.5464754831828 2.37333621046166 1.24691648940995
"247539_at" 4.26248202917192 66.5080001419605 16.3706176767539 122.966815340998 2.60660107441732 149.486280663531 29.0470332826288 91.6865656929821 3.15648640605972 1.65831953790513
"247540_at" 2098.52429028476 2214.65140580613 975.229990096946 4031.47920369989 3201.4900605884 3923.99135789659 1762.80189539595 3718.98687406163 2.10970210763604 1.07703930311415
"247541_at" 128.966391359736 234.708140638473 47.5571065852931 579.213915160289 226.639108523978 28.0077253880589 137.077212861167 277.953583024109 2.02771545483363 1.01985521609755
"247557_at" 9.38735849814806 10.1243178979747 22.3152978604189 140.208310261059 25.7708048397963 24.6651149020627 13.9423247521806 63.5480766676393 4.55792543906285 2.18837732443338
"247568_at" 168.924099766217 87.5062718555241 415.777639089487 50.5212190505775 138.416031528817 106.047951902065 224.069336903743 98.3284008271532 0.438830239719028 -1.18826514984477
"247577_at" 49.911270016005 13.1580139521518 63.667845388584 305.226322168608 10.6977679510427 132.134774382877 42.2457097855803 149.352954834176 3.53534017045098 1.82184903783845
"247579_at" 64.5978603655896 29.2436310079937 72.3808270188048 127.037545159996 73.4402049807419 144.632393948868 55.4074394641294 115.036714696535 2.07619618970138 1.05394277728724
"247581_at" 29.1722719788196 230.086877923092 76.2970694119153 15.8301914615258 71.72051850223 56.3748362787786 111.852073104609 47.9751820808448 0.428916342354927 -1.22123180902524
"247582_at" 125.449645945809 46.5816122561461 46.1284554277709 799.648866039169 359.791188206209 548.336333471935 72.719904543242 569.258795905771 7.82810152847861 2.96866246747247
"247592_at" 69.8825716550115 178.565071387666 390.738353254514 83.8923902018501 69.9574896308014 30.6592118045274 213.06199876573 61.5030305457263 0.288662600097689 -1.79254389465267
"247594_at" 130.393128929033 200.56599813698 205.695277152489 38.8405288591834 89.8905984303509 113.144010119643 178.884801406167 80.6250458030591 0.450709312190227 -1.14973083673142
"247596_at" 44.4102976133468 216.30276441929 68.5336047088866 249.041563052176 297.325817068479 172.081504342419 109.748888913841 239.482961487691 2.18209918895579 1.12571668193752
"247599_at" 5.74998796758341 171.047037365712 24.4695452295746 37.3704149760562 14.8514059550198 33.4639126743746 67.08885685429 28.5619112018169 0.425732566346306 -1.2319806418143
"247609_at" 215.88557805191 423.844445417084 375.464386042043 47.4534156146615 168.848723976771 286.626893414015 338.398136503679 167.643011001816 0.495401696752527 -1.01332928505911
"247613_at" 70.0534881275566 151.380034126618 153.676383707263 32.4337949469796 9.78524868189871 29.3418807641211 125.036635320479 23.8536414643331 0.19077321941041 -2.39006943368822
"247615_at" 61.8232558101369 15.7619743624046 208.206499325453 70.3985463044564 29.9759916903072 38.4010541432976 95.2639098326648 46.2585307126871 0.485582953648891 -1.04221031809992
"247619_at" 9.53738416807807 31.549455421764 247.493436347404 111.144590568492 8.1590301537247 9.81808946907844 96.1934253124154 43.040570063765 0.447437752881537 -1.16024110492505
"247620_at" 24.8841419735986 86.6402945465623 184.716082128963 32.7142885364847 12.0151162467892 15.7796516695749 98.746839549708 20.1696854842829 0.204256516727604 -2.29154598713762
"247623_at" 27.3250613502102 207.106099853396 177.109076733573 32.6012464488714 4.20684853419242 24.1604291826189 137.180079312393 20.3228413885609 0.148147176254948 -2.75489696667663
"247634_at" 211.126493618658 677.998012351403 369.778195758809 247.254287687219 147.237194058145 135.006216139485 419.634233909623 176.499232628283 0.420602559004506 -1.24947046723355
"247639_s_at" 5.40516586569103 33.3925063148042 368.536176773842 76.4830337748904 6.81940174137783 5.45024679348192 135.777949651446 29.5842274365834 0.217886832969041 -2.19834907871912
"247657_at" 35.5023525269117 47.8162983704735 36.2042551262263 216.468724186936 91.1426871469969 40.2944640465608 39.8409686745372 115.968625126831 2.91078829117295 1.54140991250018
"247661_at" 50.7943234300395 25.1847898105224 23.5986336352499 192.295922453368 45.8823210837477 124.052749350377 33.1925822919373 120.743664295831 3.637670104539 1.86301471282831
"247662_at" 31.6258438541278 60.6473907504157 68.7033068838263 14.6456484675836 45.9414302957099 12.287859019259 53.6588471627899 24.2916459275175 0.452705326557271 -1.14335581336777
"247667_at" 125.795299770924 370.086137488832 412.334639369099 190.95134192208 144.914380695434 89.318042796193 302.738692209618 141.727921804569 0.468152652606544 -1.0949490624106
"247672_at" 85.0596466068779 178.536212952209 339.66545997927 182.845391371356 56.3538226018826 22.0204613865131 201.087106512786 87.0732251199172 0.433012472206322 -1.20751951489825
"247676_at" 130.792475472165 22.7848138761244 362.787283400195 18.2290364566529 156.777456671979 57.7932338445786 172.121524249495 77.5999089910702 0.450843724103831 -1.14930065593268
"247679_at" 534.490401311975 465.134041343431 588.189621805101 208.782617645545 302.839285468626 195.959716485252 529.271354820169 235.860539866474 0.445632543152865 -1.1660735028492
"247680_s_at" 32.7463602093114 118.523662774326 62.0216099326802 46.4892534038912 4.75116177770412 24.5683130373224 71.0972109721059 25.2695760729726 0.355422888288639 -1.4923915048059
"247681_at" 6.82466520256486 34.1952401032756 23.1981935059937 36.551018769767 14.6074586787517 148.743293185696 21.4060329372781 66.6339235447382 3.11285719030624 1.63823939127449
"247682_at" 89.8751771942244 171.966500990303 38.8642608813387 14.7707664600088 68.5979103118687 15.0170254578768 100.235313021955 32.7952340765848 0.327182437883956 -1.61183278382564
"247691_at" 171.567385700557 19.6037206157935 384.5195660267 1055.81673830665 81.3548307216551 14.2921235558269 191.896890781017 383.821230861377 2.00014304191815 1.00010317924328
"247697_at" 71.3743200278322 92.4240359428852 39.6741462498466 249.976870733409 95.8949357429326 178.485489920603 67.8241674068547 174.785765465648 2.5770425520621 1.3657163591386
"247706_at" 118.713044942972 22.2249952978236 56.7023914330701 129.120602757914 117.592493364216 160.837391178284 65.8801438912886 135.850162433471 2.06208053609663 1.04410067933951
"247713_at" 9.755036043075 130.445207064449 44.3605581401398 14.2674528059477 7.71101935832156 12.3246767925547 61.5202670825546 11.434382985608 0.185863675953553 -2.42768324847154
"247717_at" 375.770683884605 593.503948200728 1843.05965165978 506.24098399765 625.927320759165 40.4099204068067 937.444761248371 390.859408387874 0.416941269016615 -1.26208391713075
"247718_at" 7.51822649311483 89.5447804348587 194.640020084982 24.0674115005336 11.7500939894602 10.6554543210032 97.2343423376518 15.4909866036657 0.159316001232078 -2.6500369206868
"247730_at" 9.94536168280692 10.667073762072 155.900755969748 39.9089069449358 18.0282000310341 13.3779544503437 58.8377304715423 23.7716871421045 0.404021143432819 -1.30749730010955
"247732_at" 41.9106459670146 28.0763928839693 31.8027355107679 232.90795829968 35.2321108276428 25.3550374722504 33.9299247872506 97.8317021998577 2.88334568417961 1.52774381184318
"247736_at" 59.6190374714877 120.220055532097 17.6598324005258 439.727156996837 82.096681487848 180.491129127541 65.8329751347035 234.104989204075 3.5560445008761 1.83027337838353
"247739_at" 209.298827740035 356.98497259384 590.574480243444 43.6371938949071 268.833262089246 135.201333130486 385.619426859106 149.22392970488 0.386972022961389 -1.36969882772665
"247741_at" 292.459305760447 190.491883182852 64.5190703375266 466.437217941683 291.283780625132 339.451594567645 182.490086426942 365.724197711487 2.00407707000512 1.00293799075677
"247751_at" 254.241823858249 376.891735061564 492.593591157458 15.9091691751066 162.232356817707 124.148507711074 374.575716692424 100.763344567963 0.269006612221749 -1.89428646001518
"247752_at" 6.87153307596876 95.0665959523548 45.2444587220269 10.0449933233938 11.5658795790218 17.0151965483737 49.0608625834502 12.8753564835964 0.262436406650945 -1.9299602222964
"247753_at" 126.211115405956 189.878491013647 136.211012193979 12.641469276927 86.7940640463806 54.9354795907277 150.766872871194 51.4570043046784 0.341301794782466 -1.55088009382018
"247754_at" 71.7395564006284 209.142231071747 12.209472654686 530.900390186011 343.898153239626 505.461951914485 97.6970867090205 460.086831780041 4.70931987102498 2.23551871810754
"247756_at" 34.3491702176135 22.3505080399891 20.3199367814239 165.525121515121 10.0128882435923 46.4668969927052 25.6732050130088 74.0016355838062 2.88244633057341 1.52729374600838
"247757_at" 39.5684765367103 77.0463403368262 23.6893163584566 24.1241074283815 60.7721158912256 204.593048947406 46.7680444106644 96.4964240890044 2.06329824787373 1.04495237654604
"247762_at" 233.282729609961 274.016415025875 447.000720437853 125.796819096999 183.799402910139 167.342542298117 318.099955024563 158.979588101752 0.499778719206281 -1.00063862273286
"247768_at" 250.138567707396 406.818966974601 559.847053222139 20.7082009906812 250.548109438055 302.794197915103 405.601529301379 191.350169447946 0.471768855944735 -1.0838479133959
"247772_at" 9.78572262871416 33.423406923922 253.799063277064 42.7939014205483 41.3845372954922 32.0190453449536 99.0027309432334 38.732494686998 0.391226527975341 -1.35392389616959
"247774_at" 146.780284443412 112.878289498434 108.782844586662 501.259041228929 151.807602099754 146.874770003232 122.813806176169 266.647137777305 2.17114953179462 1.1184590909229
"247780_at" 183.557691302418 234.556586294839 82.4008223454006 15.5522927648232 105.244931635286 110.363492116056 166.838366647553 77.0535721720551 0.461845639707271 -1.11451734722819
"247784_at" 6.87257724814518 19.2930806228402 440.985332040256 8.38249025584167 31.3635992783494 100.492612971323 155.71699663708 46.7462341685047 0.300199947199426 -1.73600437167671
"247789_at" 13.2941095330778 20.929319210318 280.591862114252 15.074343385507 16.8950951753134 79.6737814470406 104.938430285883 37.214406669287 0.354630868480729 -1.49560997527284
"247798_at" 7.99062919296175 63.0751246365958 193.060794925184 24.6432209808336 27.5966535937329 41.5330319765061 88.0421829182472 31.2576355170242 0.355030219389823 -1.49398626602123
"247802_at" 15.7145935618148 96.0264205311866 49.4024582340733 242.933048179594 47.0195707384988 122.098973946545 53.7144907756916 137.350530954879 2.55704799526904 1.3544792399252
"247805_at" 22.1063635485058 122.151228740132 63.7885751434165 15.5416129472209 32.8269413665428 22.2048239141005 69.3487224773514 23.5244594092881 0.339219794812672 -1.55970773558522
"247812_at" 7.77189060891438 199.501921571537 463.579481111761 36.6707630914383 14.5865416928175 16.6945280719046 223.617764430737 22.6506109520535 0.101291643844643 -3.30341293240815
"247814_at" 32.7058043926813 20.1779916733566 21.3156339168854 308.730348440007 2.88540889864298 10.0962332104201 24.7331433276411 107.237330183023 4.335774420681 2.11628969888951
"247816_at" 141.59554689222 340.965081960672 386.954613888952 17.1401592972811 118.085910704146 216.939188394382 289.838414247281 117.38841946527 0.405013323613886 -1.30395872616045
"247826_at" 91.3766976241762 136.660012812074 314.716026773069 36.489550323125 138.460042908582 65.9374183424215 180.917579069773 80.2956705247095 0.443824590941174 -1.17193848988957
"247827_at" 468.706029237509 25.1103362874364 72.6454150376373 314.237368922666 615.590730738988 281.745637463593 188.820593520861 403.857912375082 2.13884462941519 1.09683168562896
"247832_at" 80.4011938287226 156.709912858168 194.445800655277 19.287554364226 36.9683108581126 9.26840941360892 143.852302447389 21.8414248786492 0.151832292615804 -2.71944943033968
"247844_at" 27.4691950952095 14.8224903994078 33.2513657141089 291.276034759498 11.9503195472197 18.0985116723749 25.1810170695754 107.108288659698 4.25353306277329 2.08866166823151
"247857_at" 62.9427558103134 57.1179598205939 452.677620976296 19.6939807090073 76.7024783121766 124.158864795035 190.912778869068 73.518441272073 0.385089158031132 -1.37673558944893
"247866_at" 55.0332202142673 94.4029297496866 167.160693069315 37.8861205697884 18.2206932195048 94.0141478478706 105.53228101109 50.0403205457213 0.474170747247119 -1.07652143270701
"247871_at" 70.7338329889888 197.052251918989 30.5138622353386 48.8878915259608 21.4599747453987 34.7382858874687 99.4333157144388 35.0287173862761 0.352283509149736 -1.50519115290926
"247872_at" 77.3796522279815 468.60306709169 43.8520838967658 37.0236669970401 57.9476180018327 89.0969114866594 196.611601072146 61.3560654951774 0.31206737120595 -1.68007057345275
"247875_at" 58.6585534288477 232.486611707611 73.2286000134217 26.8711806288407 114.741075636001 10.786482637097 121.457921716627 50.7995796339796 0.418248385251478 -1.2575681244843
"247878_at" 24.0369786606248 124.321306915434 94.6510658085565 32.0704966775907 49.7017351032567 38.1046500607397 81.0031171282051 39.9589606138624 0.493301517651705 -1.0194583690688
"247880_at" 77.8652930731754 67.9107668409345 16.9146245349299 367.881609688689 71.1749649439982 172.19475344654 54.2302281496799 203.750442693076 3.75713784811503 1.90963404894312
"247883_at" 14.1870905416704 101.737112983546 42.7218369801036 21.3286058981107 7.12800650084789 19.1734477919903 52.8820135017733 15.8766867303163 0.300228483731692 -1.73586723788525
"247892_at" 312.507285587216 330.902850734884 643.580897089332 165.506647172332 165.599086600307 254.193008785046 428.997011137144 195.099580852562 0.454780746223407 -1.13675691786916
"247897_at" 6.49419947037401 17.5807854513946 28.4245475670728 144.077169911446 5.06524339161328 10.1002706555635 17.4998441629471 53.0808946528743 3.03322099091967 1.60085061200409
"247905_at" 59.0058106947958 29.034211542384 30.9348221714218 344.852625135377 31.4509036291901 141.290216686756 39.6582814695339 172.531248483774 4.35044692030631 2.1211636162694
"247906_at" 62.9231309533286 65.3517899500535 411.837942004256 25.3966366651081 74.7925794764207 23.891140026103 180.037620969213 41.3601187225439 0.229730422452187 -2.12198617411124
"247911_at" 56.1138741074043 37.9670195449399 20.8596588110854 9.83645582743693 37.8254603846929 7.38731714438997 38.3135174878099 18.3497444521733 0.478936564830195 -1.06209351129623
"247915_at" 64.8976068817854 93.7728615060403 18.1436384847968 357.603485629977 7.71155213398078 8.99123494604447 58.9380356242075 124.768757570001 2.11694801580314 1.08198584267388
